TRAVMONTH,TRAVYEAR,TRAVDATE,TRAVDOW,HHID,HHSIZE,OWNDWELL,YEARSLIVED,MONTHSLIVED,BICYCLES,CARS,HHINC,HOME_SA1_2016,WDHHWGT11
5,2009,16,6,BNE09H090434,5,2,0,6,2,2,3325,3105309,NA
4,2009,26,7,BNE09H130114,5,3,1,4,1,2,2500,3102124,NA
6,2009,6,6,BNE09H130713,3,3,1,6,0,2,2350,3113723,NA
6,2009,6,6,BNE09H140706,3,3,0,4,1,2,900,3113710,NA
5,2009,10,7,BNE09H150321,5,1,6,7,0,2,2625,3106110,NA
4,2009,26,7,BNE09H160107,1,2,26,0,0,2,1150,3101605,NA
8,2009,1,6,BNE09H320341,1,1,7,6,2,2,200,3136546,NA
8,2009,1,6,BNE09H330320,3,1,12,2,1,2,500,3137410,NA
8,2009,16,7,BNE09H330542,4,3,2,4,4,2,700,3136638,NA
11,2011,13,7,BNE11H050401,3,2,3,9,0,2,NA,3100221,NA
1,2012,29,7,BNE12H080550,1,1,8,2,0,2,700,3102205,NA
2,2012,18,6,BNE12H100214,3,3,3,0,3,2,NA,3102806,NA
2,2012,25,6,BNE12H110256,4,1,37,5,1,2,1200,3110320,NA
2,2012,19,7,BNE12H110843,4,2,3,0,4,2,NA,3138417,NA
3,2012,4,7,BNE12H130208,3,1,7,0,5,2,NA,3108901,NA
3,2012,17,6,BNE12H140542,3,2,23,0,1,2,NA,3131617,NA
3,2012,11,7,BNE12H140701,4,2,0,6,1,2,3275,3108510,NA
3,2012,24,6,BNE12H150621,4,3,8,0,3,2,1200,3137106,NA
4,2012,22,7,BNE12H180637,1,1,4,6,1,2,200,3104602,NA
4,2012,29,7,BNE12H190236,3,4,5,0,0,2,900,3108112,NA
4,2012,5,6,BNE12H190528,1,1,2,0,0,2,325,3106042,NA
4,2012,29,7,BNE12H190543,4,3,3,0,0,2,NA,3106034,NA
9,2009,13,7,GC09H380914,3,2,1,6,1,2,2800,3123838,NA
8,2009,1,6,GC09H390341,3,3,2,8,0,2,1600,3154111,NA
9,2009,12,6,GC09H450941,4,1,7,0,2,2,825,3126110,NA
7,2009,26,7,GC09H460235,5,3,2,6,1,2,2900,3124414,NA
8,2009,22,6,GC09H460606,3,3,3,0,0,2,1200,3122613,NA
8,2009,29,6,GC09H460720,1,1,16,0,1,2,75,3122633,NA
11,2011,19,6,GC11H050156,4,1,23,1,1,2,1200,3122802,NA
2,2012,12,7,GC12H100750,3,3,4,6,1,2,325,3126411,NA
3,2012,10,6,GC12H130121,5,2,11,0,3,2,NA,3125905,NA
8,2009,9,7,SC09H190421,1,2,1,8,1,2,700,3143514,NA
7,2009,25,6,SC09H220206,4,2,2,0,1,2,1200,3142612,NA
7,2009,25,6,SC09H250213,5,2,9,0,5,2,1025,3141310,NA
7,2009,26,7,SC09H260228,6,3,2,9,0,2,2000,3141412,NA
8,2009,15,6,SC09H270527,4,3,1,0,2,2,2900,3142006,NA
7,2009,25,6,SC09H290213,3,2,1,1,1,2,1150,3142211,NA
9,2009,20,7,SC09H291021,6,1,25,0,0,2,2075,3142314,NA
8,2009,23,7,SC09H300635,1,2,4,8,0,2,700,3141704,NA
8,2009,2,7,SC09H310314,3,1,6,2,0,2,700,3144106,NA
10,2011,16,7,SC11H010336,4,1,12,3,10,2,5325,3141813,NA
2,2012,4,6,SC12H080249,1,2,12,10,1,2,NA,3142606,NA
6,2009,28,7,BNE09H041028,3,3,1,10,0,2,1025,3104005,NA
5,2009,17,7,BNE09H120435,4,3,11,2,4,2,2300,3105504,NA
5,2009,31,7,BNE09H120628,3,1,10,0,0,2,2700,3105914,NA
2,2012,4,6,BNE12H080342,4,2,4,6,3,2,1200,3131403,NA
1,2012,29,7,BNE12H080415,4,3,0,3,2,2,NA,3138052,NA
3,2012,18,7,BNE12H150822,4,2,3,6,3,2,3925,3110929,NA
8,2009,23,7,GC09H340614,3,2,6,9,2,2,1200,3125507,NA
8,2009,8,6,GC09H390434,4,2,1,0,2,2,900,3126402,NA
9,2009,13,7,GC09H410907,3,1,9,5,0,2,3400,3126716,NA
9,2009,12,6,GC09H500920,3,2,1,4,4,2,2300,3126233,NA
9,2009,5,6,GC09H510813,4,3,4,2,3,2,3250,3124511,NA
5,2012,12,6,GC12H200242,3,3,10,6,2,2,2650,3127021,NA
4,2012,22,7,SC12H180331,4,2,1,4,0,2,1475,3141421,NA
5,2009,17,7,BNE09H010435,5,2,3,4,2,2,2900,3137529,NA
5,2009,16,6,BNE09H010441,6,2,8,5,7,2,1800,3137529,NA
5,2009,2,6,BNE09H020213,5,2,14,6,5,2,1225,3104419,NA
5,2009,3,7,BNE09H020221,5,2,1,9,2,2,2900,3104419,NA
6,2009,13,6,BNE09H030827,7,2,13,2,5,2,2300,3103917,NA
6,2009,7,7,BNE09H050742,5,2,3,1,5,2,1875,3100616,NA
6,2009,28,7,BNE09H051035,6,2,8,1,5,2,2300,3113203,NA
5,2009,23,6,BNE09H070520,5,3,0,1,0,2,1400,3130815,NA
4,2009,26,7,BNE09H090128,5,2,1,1,2,2,2050,3102012,NA
6,2009,14,7,BNE09H100807,6,2,1,7,5,2,1775,3109511,NA
6,2009,6,6,BNE09H170741,5,3,0,6,0,2,2825,3109613,NA
6,2009,14,7,BNE09H170821,6,3,0,5,3,2,1350,3127337,NA
8,2009,1,6,BNE09H330313,5,2,5,6,2,2,1725,3136631,NA
1,2012,29,7,BNE12H080301,6,2,5,2,4,2,NA,3131403,NA
2,2012,18,6,BNE12H100514,5,2,3,11,2,2,NA,3128903,NA
2,2012,25,6,BNE12H110856,5,2,5,0,1,2,2575,3138417,NA
4,2012,28,6,BNE12H180630,5,2,3,5,0,2,3800,3104602,NA
4,2012,28,6,BNE12H180754,5,2,1,3,2,2,775,3138652,NA
8,2009,2,7,GC09H350342,5,3,0,1,6,2,3000,3125642,NA
8,2009,8,6,GC09H350434,5,2,5,0,2,2,2500,3125211,NA
8,2009,30,7,GC09H350742,5,2,5,2,6,2,2000,3123905,NA
9,2009,20,7,GC09H351042,6,3,0,9,6,2,575,3125828,NA
7,2009,26,7,GC09H370207,6,3,1,6,6,2,1000,3124924,NA
9,2009,6,7,GC09H380821,5,2,0,4,5,2,2500,3124914,NA
7,2009,18,6,GC09H410120,5,2,16,3,2,2,3025,3124721,NA
7,2009,25,6,SC09H260227,6,3,0,8,0,2,1025,3141412,NA
8,2009,2,7,SC09H260335,5,2,5,2,4,2,1100,3141432,NA
7,2009,19,7,SC09H270135,6,3,1,6,6,2,1400,3141620,NA
8,2009,23,7,SC09H290621,5,3,2,3,4,2,1200,3142406,NA
8,2009,22,6,SC09H300634,5,1,0,4,6,2,1175,3141704,NA
5,2009,30,6,BNE09H020606,3,1,7,3,3,2,1225,3139112,NA
5,2009,9,6,BNE09H040341,3,1,19,4,0,2,4550,3113004,NA
5,2009,17,7,BNE09H040428,3,1,7,1,2,2,4350,3113221,NA
6,2009,20,6,BNE09H040934,3,3,2,0,0,2,6150,3103116,NA
4,2009,26,7,BNE09H050121,3,1,40,1,0,2,1225,3108116,NA
4,2009,26,7,BNE09H050135,3,3,0,5,1,2,775,3108116,NA
5,2009,10,7,BNE09H050321,3,2,8,5,0,2,1600,3100126,NA
6,2009,14,7,BNE09H050842,3,1,4,0,1,2,1850,3108705,NA
6,2009,27,6,BNE09H051027,3,1,20,0,2,2,3950,3113203,NA
5,2009,16,6,BNE09H060420,3,2,5,8,2,2,975,3132906,NA
6,2009,28,7,BNE09H061042,3,4,0,8,3,2,1800,3100707,NA
5,2009,23,6,BNE09H070506,3,2,5,8,0,2,1000,3130813,NA
6,2009,6,6,BNE09H070720,3,1,11,0,1,2,1025,3132307,NA
4,2009,26,7,BNE09H080135,3,2,3,0,0,2,2825,3102021,NA
5,2009,10,7,BNE09H080307,3,1,55,0,0,2,1425,3111719,NA
4,2009,26,7,BNE09H090114,3,1,28,11,0,2,1550,3102014,NA
5,2009,10,7,BNE09H090314,3,3,5,2,1,2,700,3111806,NA
5,2009,16,6,BNE09H090441,3,2,3,6,1,2,2900,3105311,NA
5,2009,23,6,BNE09H090506,3,2,6,0,0,2,3400,3110816,NA
5,2009,9,6,BNE09H100320,3,1,37,0,0,2,1975,3105309,NA
6,2009,20,6,BNE09H100934,3,2,1,6,0,2,1150,3108408,NA
5,2009,9,6,BNE09H110327,3,2,0,2,2,2,2950,3105328,NA
5,2009,9,6,BNE09H120306,3,1,56,2,0,2,1550,3105704,NA
6,2009,20,6,BNE09H120906,3,1,4,8,1,2,1300,3130008,NA
4,2009,25,6,BNE09H130113,3,2,7,4,2,2,2050,3102124,NA
5,2009,10,7,BNE09H130321,3,2,13,5,2,2,2950,3105706,NA
5,2009,31,7,BNE09H130642,3,2,0,3,1,2,3600,3105915,NA
5,2009,17,7,BNE09H140428,3,2,5,7,3,2,1650,3107111,NA
5,2009,23,6,BNE09H140520,3,2,7,0,3,2,3600,3106821,NA
5,2009,10,7,BNE09H150335,3,1,15,0,2,2,2825,3106109,NA
5,2009,30,6,BNE09H160606,3,2,25,0,0,2,3650,3106803,NA
6,2009,13,6,BNE09H160806,3,3,5,2,1,2,2650,3127338,NA
5,2009,10,7,BNE09H170328,3,1,23,9,0,2,2900,3107309,NA
6,2009,7,7,BNE09H170742,3,1,25,0,2,2,3075,3109610,NA
6,2009,13,6,BNE09H180813,3,2,11,0,3,2,2300,3127358,NA
6,2009,13,6,BNE09H180827,3,2,7,2,2,2,1650,3127323,NA
6,2009,14,7,BNE09H180835,3,2,4,1,1,2,975,3127323,NA
7,2009,26,7,BNE09H330207,3,2,9,1,1,2,1400,3136808,NA
10,2011,16,7,BNE11H010201,3,2,8,0,2,2,1400,3102012,NA
10,2011,22,6,BNE11H010235,3,2,10,10,2,2,2250,3102012,NA
10,2011,22,6,BNE11H010242,3,2,12,10,1,2,3500,3102012,NA
10,2011,22,6,BNE11H010521,3,2,15,0,2,2,2575,3100142,NA
10,2011,23,7,BNE11H020201,3,1,18,11,0,2,2100,3102514,NA
10,2011,23,7,BNE11H020315,3,2,13,0,3,2,NA,3111503,NA
11,2011,5,6,BNE11H030621,3,1,14,0,0,2,NA,3100413,NA
11,2011,19,6,BNE11H050414,3,1,10,2,3,2,NA,3100221,NA
2,2012,4,6,BNE12H080407,3,2,5,0,4,2,1825,3138047,NA
3,2012,10,6,BNE12H130249,3,2,1,6,6,2,NA,3108901,NA
3,2012,10,6,BNE12H130649,3,1,7,5,3,2,NA,3101217,NA
3,2012,10,6,BNE12H130814,3,2,7,10,0,2,NA,3133240,NA
3,2012,11,7,BNE12H140122,3,3,3,3,2,2,NA,3101229,NA
3,2012,17,6,BNE12H140314,3,1,0,6,0,2,NA,3138836,NA
3,2012,11,7,BNE12H140336,3,2,6,4,1,2,2075,3138836,NA
3,2012,17,6,BNE12H140728,3,1,10,3,1,2,2500,3108510,NA
4,2012,22,7,BNE12H180543,3,3,5,6,3,2,1400,3133513,NA
4,2012,28,6,BNE12H180736,3,2,12,4,0,2,2075,3138652,NA
4,2012,5,6,BNE12H190121,3,1,16,1,2,2,2075,3101329,NA
4,2012,29,7,BNE12H190250,3,1,5,0,0,2,3400,3108112,NA
4,2012,29,7,BNE12H190450,3,3,0,3,2,2,1525,3131620,NA
5,2012,12,6,BNE12H200636,3,1,30,0,0,2,NA,3128307,NA
8,2009,1,6,GC09H340334,3,3,0,2,3,2,1850,3125118,NA
8,2009,22,6,GC09H350606,3,2,2,2,2,2,2050,3123904,NA
8,2009,1,6,GC09H360334,3,2,10,0,3,2,1150,3124010,NA
8,2009,15,6,GC09H360541,3,2,5,3,1,2,3600,3125225,NA
8,2009,23,7,GC09H360635,3,1,19,6,0,2,1225,3125234,NA
7,2009,18,6,GC09H380106,3,1,2,2,0,2,3700,3126517,NA
8,2009,1,6,GC09H380341,3,2,3,1,1,2,3250,3126510,NA
7,2009,19,7,GC09H400135,3,3,3,3,0,2,900,3124810,NA
7,2009,26,7,GC09H400242,3,1,21,3,1,2,4300,3126708,NA
8,2009,16,7,GC09H410535,3,2,7,1,2,2,1950,3124829,NA
9,2009,12,6,GC09H410913,3,1,20,0,0,2,775,3126716,NA
8,2009,8,6,GC09H420427,3,2,5,2,0,2,1175,3124618,NA
7,2009,26,7,GC09H430221,3,2,6,6,0,2,1350,3126006,NA
7,2009,26,7,GC09H430235,3,3,2,6,3,2,2375,3126005,NA
9,2009,5,6,GC09H460813,3,2,2,1,3,2,2900,3124431,NA
7,2009,25,6,GC09H480220,3,2,2,6,0,2,3000,3124317,NA
8,2009,2,7,GC09H480314,3,1,16,0,3,2,1000,3124311,NA
8,2009,9,7,GC09H480421,3,2,0,5,2,2,1775,3123122,NA
10,2011,22,6,GC11H010437,3,3,0,11,1,2,NA,3125910,NA
10,2011,16,7,GC11H010444,3,2,12,2,3,2,NA,3125910,NA
10,2011,29,6,GC11H020728,3,1,35,6,0,2,NA,3123811,NA
11,2011,19,6,GC11H050135,3,2,1,6,1,2,3000,3122802,NA
3,2012,10,6,GC12H130756,3,1,7,0,1,2,NA,3124018,NA
4,2012,22,7,GC12H180219,3,1,8,10,2,2,NA,3126145,NA
9,2009,6,7,SC09H190842,3,2,5,6,2,2,1100,3143813,NA
7,2009,19,7,SC09H200135,3,3,1,10,2,2,2150,3142523,NA
8,2009,30,7,SC09H200714,3,2,3,9,2,2,1225,3143802,NA
9,2009,12,6,SC09H210906,3,2,0,6,2,2,1875,3142524,NA
9,2009,13,7,SC09H210942,3,2,3,6,2,2,1800,3142524,NA
9,2009,5,6,SC09H220806,3,2,2,5,1,2,1650,3154518,NA
8,2009,1,6,SC09H240313,3,3,0,6,2,2,900,3142828,NA
9,2009,5,6,SC09H240806,3,1,22,0,0,2,1025,3142715,NA
7,2009,26,7,SC09H250228,3,2,1,1,3,2,2600,3141310,NA
8,2009,8,6,SC09H250420,3,3,0,2,0,2,2550,3141332,NA
8,2009,2,7,SC09H260321,3,2,2,9,0,2,2300,3141437,NA
8,2009,23,7,SC09H260635,3,1,11,1,2,2,725,3142738,NA
8,2009,15,6,SC09H270520,3,2,0,8,1,2,2300,3142006,NA
9,2009,5,6,SC09H280820,3,2,11,6,0,2,825,3141608,NA
11,2011,12,6,SC11H040342,3,1,4,8,0,2,850,3141411,NA
3,2012,4,7,SC12H130329,3,1,7,5,0,2,1300,3142601,NA
6,2009,27,6,BNE09H021020,4,1,26,3,0,2,850,3137712,NA
6,2009,7,7,BNE09H040707,4,3,0,8,2,2,2700,3103305,NA
6,2009,13,6,BNE09H050841,4,3,1,4,2,2,1850,3108705,NA
6,2009,20,6,BNE09H070906,4,3,12,1,3,2,2700,3131602,NA
4,2009,25,6,BNE09H080113,4,1,18,1,4,2,2600,3102022,NA
5,2009,10,7,BNE09H090307,4,1,12,0,3,2,1775,3111806,NA
5,2009,31,7,BNE09H100628,4,1,20,0,4,2,1225,3111211,NA
6,2009,21,7,BNE09H100928,4,3,3,6,1,2,1525,3108408,NA
4,2009,25,6,BNE09H130134,4,1,3,0,4,2,2150,3102124,NA
5,2009,2,6,BNE09H130241,4,3,0,5,0,2,775,3111714,NA
5,2009,3,7,BNE09H140214,4,1,30,0,0,2,1175,3101805,NA
6,2009,20,6,BNE09H150934,4,3,5,6,1,2,2900,3129720,NA
6,2009,27,6,BNE09H151020,4,1,25,8,0,2,2125,3129312,NA
5,2009,9,6,BNE09H160327,4,1,0,2,1,2,5000,3107918,NA
6,2009,28,7,BNE09H181042,4,1,7,6,1,2,2300,3129306,NA
10,2011,16,7,BNE11H010722,4,1,7,0,4,2,5000,3105917,NA
10,2011,16,7,BNE11H010736,4,1,0,9,3,2,NA,3105917,NA
11,2011,19,6,BNE11H050242,4,3,1,11,6,2,2250,3110406,NA
11,2011,19,6,BNE11H050435,4,1,20,1,0,2,NA,3100221,NA
11,2011,26,6,BNE11H060356,4,3,5,0,3,2,1350,3131921,NA
2,2012,19,7,BNE12H110136,4,3,8,4,4,2,1100,3130603,NA
2,2012,19,7,BNE12H110536,4,3,0,6,3,2,2900,3131002,NA
2,2012,19,7,BNE12H110643,4,3,3,6,1,2,3400,3100704,NA
3,2012,10,6,BNE12H130242,4,1,2,11,2,2,3650,3108901,NA
3,2012,17,6,BNE12H140642,4,1,10,5,4,2,3400,3128741,NA
4,2012,28,6,BNE12H180506,4,1,6,8,2,2,1525,3133513,NA
8,2009,23,7,GC09H340607,4,3,0,6,0,2,1350,3125515,NA
8,2009,15,6,GC09H440506,4,1,7,4,2,2,1800,3126147,NA
9,2009,6,7,GC09H470814,4,1,9,0,1,2,2875,3124510,NA
8,2009,22,6,GC09H480641,4,1,7,6,5,2,4300,3123307,NA
9,2009,12,6,GC09H490920,4,3,4,4,2,2,1400,3126117,NA
2,2012,18,6,GC12H100349,4,1,7,0,0,2,NA,3123512,NA
2,2012,18,6,GC12H100749,4,3,4,11,4,2,2650,3126411,NA
7,2009,26,7,SC09H190207,4,1,9,1,5,2,2600,3143818,NA
8,2009,30,7,SC09H190707,4,3,1,6,2,2,975,3143820,NA
8,2009,30,7,SC09H200728,4,1,6,0,2,2,1225,3143802,NA
8,2009,8,6,SC09H300406,4,3,2,11,3,2,1100,3142003,NA
11,2011,6,7,SC11H040301,4,3,1,0,5,2,1225,3141411,NA
2,2012,4,6,SC12H080221,4,3,1,10,2,2,NA,3142606,NA
6,2009,14,7,BNE09H020828,4,2,4,6,2,2,1525,3138922,NA
6,2009,6,6,BNE09H030720,4,2,0,6,4,2,1225,3102912,NA
5,2009,9,6,BNE09H050306,4,2,2,9,2,2,2050,3100126,NA
6,2009,7,7,BNE09H070721,4,2,6,2,2,2,2350,3132307,NA
6,2009,21,7,BNE09H070935,4,2,1,2,1,2,1400,3131604,NA
5,2009,17,7,BNE09H080407,4,2,10,0,0,2,3950,3111504,NA
6,2009,20,6,BNE09H080927,4,2,0,2,1,2,3000,3108806,NA
6,2009,14,7,BNE09H090842,4,2,10,6,4,2,4300,3109211,NA
6,2009,21,7,BNE09H090942,4,2,2,2,4,2,3950,3108904,NA
5,2009,17,7,BNE09H100407,4,2,7,6,1,2,2050,3105805,NA
5,2009,30,6,BNE09H100634,4,2,2,1,2,2,3200,3111211,NA
6,2009,20,6,BNE09H100927,4,2,3,2,4,2,2900,3108408,NA
4,2009,25,6,BNE09H110127,4,2,4,0,3,2,2125,3102011,NA
6,2009,14,7,BNE09H110828,4,2,3,2,2,2,2825,3109307,NA
5,2009,2,6,BNE09H130220,4,2,6,6,2,2,2425,3111714,NA
5,2009,17,7,BNE09H130407,4,2,3,6,1,2,1800,3105703,NA
5,2009,9,6,BNE09H140320,4,2,10,0,0,2,3450,3106910,NA
4,2009,25,6,BNE09H160127,4,2,5,8,0,2,2150,3101605,NA
5,2009,3,7,BNE09H160242,4,2,4,8,0,2,1850,3105620,NA
6,2009,21,7,BNE09H160907,4,2,0,3,4,2,1600,3130207,NA
5,2009,3,7,BNE09H170242,4,2,10,0,0,2,2450,3106404,NA
5,2009,23,6,BNE09H170513,4,2,11,0,3,2,1200,3107202,NA
6,2009,13,6,BNE09H170827,4,2,3,9,1,2,1800,3127337,NA
9,2009,19,6,BNE09H321020,4,2,16,10,2,2,2350,3136523,NA
7,2009,19,7,BNE09H330135,4,2,0,6,2,2,1225,3136623,NA
10,2011,29,6,BNE11H020249,4,2,9,10,2,2,NA,3102514,NA
11,2011,5,6,BNE11H030521,4,2,7,2,2,2,2150,3131724,NA
11,2011,13,7,BNE11H050208,4,2,1,2,0,2,1750,3110406,NA
11,2011,19,6,BNE11H050256,4,2,5,0,4,2,NA,3110406,NA
11,2011,13,7,BNE11H050436,4,2,9,6,2,2,2650,3100221,NA
11,2011,13,7,BNE11H050443,4,2,12,1,3,2,2825,3100221,NA
11,2011,20,7,BNE11H060343,4,2,10,2,4,2,NA,3131921,NA
1,2012,28,6,BNE12H070724,4,2,2,1,1,2,5000,3137107,NA
1,2012,22,7,BNE12H070813,4,2,7,6,4,2,1650,3138655,NA
2,2012,5,7,BNE12H090415,4,2,-3,-3,1,2,3200,3100611,NA
3,2012,4,7,BNE12H130215,4,2,3,2,4,2,3000,3108901,NA
3,2012,4,7,BNE12H130536,4,2,8,0,2,2,2900,3111811,NA
3,2012,25,7,BNE12H160143,4,2,10,0,2,2,2700,3139404,NA
4,2012,21,6,BNE12H170221,4,2,13,0,2,2,NA,3103307,NA
4,2012,15,7,BNE12H170236,4,2,10,4,0,2,NA,3103307,NA
5,2012,6,7,BNE12H200525,4,2,8,0,0,2,NA,3103105,NA
8,2009,1,6,GC09H340306,4,2,2,3,3,2,3000,3125125,NA
7,2009,26,7,GC09H360242,4,2,10,0,0,2,1100,3123712,NA
8,2009,29,6,GC09H360727,4,2,8,2,4,2,2300,3124017,NA
7,2009,18,6,GC09H370120,4,2,3,8,0,2,2050,3123519,NA
7,2009,26,7,GC09H370228,4,2,4,4,4,2,1950,3124915,NA
7,2009,19,7,GC09H380107,4,2,5,3,3,2,2500,3126518,NA
8,2009,15,6,GC09H400527,4,2,2,1,3,2,1200,3126328,NA
8,2009,22,6,GC09H400627,4,2,16,4,3,2,975,3126310,NA
8,2009,30,7,GC09H410728,4,2,14,11,3,2,2000,3126806,NA
8,2009,22,6,GC09H420634,4,2,15,0,0,2,2500,3122401,NA
8,2009,29,6,GC09H420713,4,2,11,9,4,2,1200,3126712,NA
8,2009,2,7,GC09H430335,4,2,5,4,3,2,1400,3122830,NA
7,2009,25,6,GC09H440227,4,2,1,6,4,2,2500,3125014,NA
8,2009,8,6,GC09H440441,4,2,4,9,4,2,2300,3126147,NA
7,2009,26,7,GC09H460214,4,2,4,4,3,2,2500,3124414,NA
8,2009,29,6,GC09H480713,4,2,10,0,3,2,1400,3124441,NA
8,2009,29,6,GC09H500706,4,2,4,8,4,2,2500,3126207,NA
8,2009,15,6,SC09H200506,4,2,4,10,4,2,1600,3142534,NA
8,2009,22,6,SC09H210634,4,2,3,3,3,2,2900,3143709,NA
9,2009,12,6,SC09H210941,4,2,10,0,3,2,2350,3142524,NA
8,2009,2,7,SC09H220328,4,2,5,1,5,2,2500,3142605,NA
8,2009,16,7,SC09H220507,4,2,4,10,0,2,900,3142821,NA
8,2009,30,7,SC09H220714,4,2,1,11,0,2,2350,3142520,NA
8,2009,29,6,SC09H220720,4,2,13,0,2,2,1000,3142520,NA
8,2009,1,6,SC09H250334,4,2,4,5,3,2,1950,3141304,NA
9,2009,13,7,SC09H250921,4,2,1,0,2,2,1400,3154843,NA
9,2009,20,7,SC09H251042,4,2,4,3,2,2,3600,3142722,NA
9,2009,20,7,SC09H261007,4,2,2,4,0,2,2500,3141419,NA
9,2009,5,6,SC09H280827,4,2,6,0,3,2,200,3141604,NA
8,2009,15,6,SC09H290534,4,2,0,2,3,2,1150,3141710,NA
8,2009,15,6,SC09H290541,4,2,2,6,1,2,1400,3141708,NA
9,2009,13,7,SC09H290921,4,2,13,2,2,2,900,3141701,NA
1,2012,29,7,SC12H080222,4,2,4,6,3,2,NA,3142606,NA
6,2009,21,7,BNE09H030921,2,2,3,0,0,2,1850,3104618,NA
5,2009,30,6,BNE09H040620,2,3,1,0,0,2,1800,3112203,NA
6,2009,28,7,BNE09H041035,2,3,1,2,2,2,2500,3104009,NA
5,2009,2,6,BNE09H060241,2,1,3,2,0,2,1225,3131203,NA
5,2009,31,7,BNE09H080614,2,1,19,0,1,2,1600,3113505,NA
5,2009,2,6,BNE09H090234,2,2,21,11,0,2,525,3104803,NA
5,2009,17,7,BNE09H090442,2,1,81,0,2,2,2350,3105311,NA
4,2009,26,7,BNE09H140128,2,1,20,0,0,2,400,3102105,NA
5,2009,17,7,BNE09H140407,2,2,29,3,0,2,1850,3107110,NA
5,2009,16,6,BNE09H140434,2,1,59,0,0,2,1025,3107111,NA
4,2009,25,6,BNE09H150106,2,1,12,6,0,2,2150,3101606,NA
4,2009,26,7,BNE09H150135,2,1,3,2,0,2,5000,3101606,NA
6,2009,6,6,BNE09H160734,2,1,14,3,1,2,650,3109610,NA
5,2009,9,6,BNE09H180341,2,1,15,0,1,2,1025,3107322,NA
5,2009,17,7,BNE09H180421,2,3,0,9,0,2,1850,3108024,NA
5,2009,30,6,BNE09H180606,2,3,2,1,0,2,1200,3107626,NA
8,2009,23,7,BNE09H320642,2,2,3,10,0,2,1475,3136520,NA
11,2011,19,6,BNE11H050421,2,1,10,3,3,2,NA,3100221,NA
1,2012,28,6,BNE12H070118,2,2,2,5,0,2,1600,3132309,NA
1,2012,22,7,BNE12H070519,2,2,7,4,0,2,775,3107206,NA
1,2012,28,6,BNE12H070736,2,1,6,9,0,2,825,3137107,NA
2,2012,26,7,BNE12H120429,2,3,0,7,0,2,NA,3133012,NA
2,2012,26,7,BNE12H120722,2,1,52,11,0,2,975,3106505,NA
3,2012,17,6,BNE12H140149,2,1,11,3,1,2,NA,3101229,NA
3,2012,25,7,BNE12H160849,2,3,0,2,0,2,2300,3109716,NA
4,2012,22,7,BNE12H180413,2,3,2,2,4,2,NA,3110106,NA
5,2012,12,6,BNE12H200448,2,1,5,0,1,2,NA,3108631,NA
8,2009,2,7,GC09H370321,2,1,5,0,0,2,1000,3123609,NA
9,2009,12,6,GC09H390906,2,3,0,5,0,2,400,3123811,NA
9,2009,12,6,GC09H390913,2,1,9,0,2,2,1475,3123811,NA
8,2009,23,7,GC09H400607,2,2,6,0,0,2,3000,3126313,NA
8,2009,15,6,GC09H430541,2,3,2,5,2,2,2050,3122719,NA
7,2009,18,6,GC09H480141,2,2,1,3,0,2,1200,3123008,NA
8,2009,2,7,GC09H480342,2,1,7,0,3,2,1000,3124318,NA
8,2009,15,6,GC09H480520,2,2,3,4,2,2,1850,3123118,NA
9,2009,12,6,GC09H490941,2,3,2,8,0,2,1650,3126117,NA
9,2009,5,6,GC09H500827,2,2,1,8,0,2,2050,3126206,NA
9,2009,19,6,GC09H501006,2,2,0,6,1,2,1850,3126222,NA
11,2011,20,7,GC11H060508,2,3,1,0,1,2,1600,3126102,NA
2,2012,5,7,GC12H090115,2,3,4,6,1,2,NA,3127042,NA
3,2012,25,7,GC12H160325,2,3,5,6,0,2,NA,3122805,NA
9,2009,13,7,SC09H190928,2,3,0,5,1,2,2300,3143410,NA
8,2009,30,7,SC09H240728,2,3,9,0,0,2,575,3154833,NA
7,2009,25,6,SC09H250234,2,1,1,9,0,2,1025,3141310,NA
8,2009,16,7,SC09H250514,2,3,0,6,0,2,1400,3141436,NA
8,2009,16,7,SC09H300507,2,1,17,0,0,2,900,3142102,NA
8,2009,2,7,SC09H310328,2,2,12,0,0,2,825,3144106,NA
9,2009,12,6,SC09H310927,2,1,16,0,0,2,1000,3142205,NA
10,2011,22,6,BNE11H010728,2,1,31,8,3,2,NA,3105917,NA
10,2011,29,6,BNE11H020214,2,2,20,0,1,2,NA,3102514,NA
11,2011,6,7,BNE11H040522,2,1,11,8,2,2,NA,3138639,NA
11,2011,13,7,BNE11H050301,2,2,2,0,2,2,NA,3100906,NA
11,2011,20,7,BNE11H050708,2,2,4,7,2,2,4250,3104417,NA
2,2012,12,7,BNE12H100501,2,1,12,5,1,2,1025,3128903,NA
3,2012,11,7,BNE12H140708,2,1,14,0,1,2,1750,3108510,NA
3,2012,24,6,BNE12H150407,2,1,10,0,4,2,NA,3111809,NA
3,2012,18,7,BNE12H150408,2,2,1,2,2,2,5000,3111809,NA
4,2012,5,6,BNE12H190207,2,2,5,0,1,2,NA,3108112,NA
5,2012,6,7,BNE12H200537,2,1,-3,-3,2,2,975,3103105,NA
10,2011,29,6,GC11H020707,2,2,3,10,2,2,2300,3123811,NA
10,2011,30,7,GC11H030122,2,2,7,0,2,2,3650,3126809,NA
11,2011,26,6,GC11H060614,2,1,4,7,4,2,NA,3122406,NA
1,2012,29,7,SC12H080236,2,1,8,7,2,2,NA,3142606,NA
